,LATITUD,LONGITUD
4375,-101.2139489,-101.2139489
4376,-101.2139489,-101.2139489
4377,-101.2139489,-101.2139489
4411,-101.2139489,-101.2139489
4412,-101.2139489,-101.2139489
4413,-101.2139489,-101.2139489
4414,-101.2139489,-101.2139489
4415,-101.2139489,-101.2139489
4416,-101.2139489,-101.2139489
4417,-101.2139489,-101.2139489
4418,-101.2139489,-101.2139489
4423,-101.2139489,-101.2139489
4424,-101.2139489,-101.2139489
4425,-101.2139489,-101.2139489
4426,-101.2139489,-101.2139489
4427,-101.2139674,-101.2139674
4428,-101.2139674,-101.2139674
4429,-101.2139674,-101.2139674
4430,-101.2139674,-101.2139674
4431,-101.2139674,-101.2139674
4432,-101.2139674,-101.2139674
4433,-101.2139674,-101.2139674
4434,-101.2139674,-101.2139674
4435,-101.2139674,-101.2139674
4436,-101.2139674,-101.2139674
4437,-101.2139674,-101.2139674
4511,-101.2139674,-101.2139674
4512,-101.2139811,-101.2139811
4515,-101.6504717,-101.6504717
4516,-101.6504717,-101.6504717
4525,-101.6504717,-101.6504717
4526,-101.6504717,-101.6504717
4527,-101.6504717,-101.6504717
4528,-101.6504717,-101.6504717
4529,-101.6504717,-101.6504717
4530,-101.6504717,-101.6504717
4535,-100.1330571,-100.1330571
4536,-100.1330571,-100.1330571
4537,-100.1330571,-100.1330571
4538,-100.1330571,-100.1330571
4539,-100.8941731,-100.8941731
4542,-100.4855597,-100.4855597
4543,-100.4855597,-100.4855597
4555,-101.225511535097,-101.225511535097
4556,-101.225511535097,-101.225511535097
4567,-100.4626423,-100.4626423
4568,-100.4626423,-100.4626423
4569,-100.4626423,-100.4626423
4570,-100.4626423,-100.4626423
4571,-100.4626423,-100.4626423
4572,-100.4626423,-100.4626423
4573,-100.4626423,-100.4626423
4574,-100.4626423,-100.4626423
4576,-102.3910123,-102.3910123
4577,-102.3910123,-102.3910123
4578,-100.3531781,-100.3531781
4579,-100.3531781,-100.3531781
4580,-100.3531781,-100.3531781
4581,-100.3531781,-100.3531781
4582,-100.3531781,-100.3531781
4583,-100.3531781,-100.3531781
4830,-102.0327223,-102.0327223
4831,-102.0327223,-102.0327223
4832,-102.0327223,-102.0327223
4833,-102.0327223,-102.0327223
4834,-102.0327223,-102.0327223
4835,-89.5751026,-89.5751026
4836,-89.5751026,-89.5751026
4837,-89.5751026,-89.5751026
4838,-89.5751026,-89.5751026
4839,-89.5751026,-89.5751026
4840,-89.5751026,-89.5751026
4841,-89.5751026,-89.5751026
4842,-89.5751026,-89.5751026
4843,-89.5751026,-89.5751026
4844,-89.5751026,-89.5751026
4845,-89.5751026,-89.5751026
4846,-89.5751026,-89.5751026
4847,-89.5751026,-89.5751026
4848,-89.5751026,-89.5751026
4849,-89.5751026,-89.5751026
4850,-89.5751026,-89.5751026
4851,-89.5751026,-89.5751026
4852,-89.5751026,-89.5751026
4853,-89.5751026,-89.5751026
4854,-89.5751026,-89.5751026
4855,-89.5751026,-89.5751026
4866,-100.405917,-100.405917
4867,-100.405917,-100.405917
4870,-100.405917,-100.405917
4871,-100.405917,-100.405917
4874,-100.405917,-100.405917
4875,-100.405917,-100.405917
4876,-102.3175327,-102.3175327
4877,-102.3175327,-102.3175327
4878,-102.3175327,-102.3175327
4879,-102.3175327,-102.3175327
4880,-102.3175327,-102.3175327
4881,-102.3175327,-102.3175327
4882,-102.3175327,-102.3175327
4883,-102.3175327,-102.3175327
4884,-102.3174716,-102.3174716
4885,-102.3174716,-102.3174716
4886,-102.3174716,-102.3174716
4887,-102.3174716,-102.3174716
4922,-102.3174716,-102.3174716
4923,-102.3174716,-102.3174716
4924,-101.1759064,-101.1759064
4925,-101.1759064,-101.1759064
4926,-101.1759064,-101.1759064
4927,-101.1759064,-101.1759064
4928,-101.1759064,-101.1759064
4929,-101.1759064,-101.1759064
4930,-101.1759064,-101.1759064
4931,-101.1759064,-101.1759064
4932,-101.1759064,-101.1759064
4933,-101.1759064,-101.1759064
4934,-101.1759064,-101.1759064
4935,-101.1759064,-101.1759064
4936,-101.1759064,-101.1759064
4937,-101.1759003,-101.1759003
4938,-101.1759003,-101.1759003
4939,-101.1759003,-101.1759003
4940,-101.1759003,-101.1759003
4941,-101.1759003,-101.1759003
4942,-101.1759003,-101.1759003
4943,-101.1759003,-101.1759003
4944,-101.1759003,-101.1759003
4945,-101.1759003,-101.1759003
4946,-101.1759003,-101.1759003
4947,-101.1759003,-101.1759003
4948,-101.1759003,-101.1759003
4949,-101.1759003,-101.1759003
4950,-101.1759003,-101.1759003
4951,-101.1759003,-101.1759003
4986,-101.1759003,-101.1759003
4987,-101.1759003,-101.1759003
4988,-101.1759003,-101.1759003
4989,-101.1759003,-101.1759003
4990,-101.1759003,-101.1759003
4991,-101.1759003,-101.1759003
4992,-101.1759003,-101.1759003
4993,-101.1759003,-101.1759003
4994,-101.1759003,-101.1759003
4995,-101.1759003,-101.1759003
4996,-101.1759003,-101.1759003
4997,-101.1759003,-101.1759003
4998,-101.1759003,-101.1759003
4999,-101.1759003,-101.1759003
5000,-101.1759003,-101.1759003
5001,-101.1759003,-101.1759003
5002,-101.1759003,-101.1759003
5003,-101.1759003,-101.1759003
5004,-101.1759003,-101.1759003
5005,-101.1759003,-101.1759003
5006,-101.1759003,-101.1759003
5007,-101.1759003,-101.1759003
5008,-101.1759003,-101.1759003
5009,-101.1759003,-101.1759003
5010,-101.1759003,-101.1759003
5011,-101.1759003,-101.1759003
5047,-101.1759003,-101.1759003
5048,-101.1759003,-101.1759003
5049,-101.1759003,-101.1759003
5050,-101.1759003,-101.1759003
5055,-101.2154801,-101.2154801
5056,-101.2154801,-101.2154801
5057,-101.2154801,-101.2154801
5058,-101.2154801,-101.2154801
5059,-101.2154801,-101.2154801
5060,-101.2154801,-101.2154801
5061,-101.2155101,-101.2155101
5062,-101.2155157,-101.2155157
5063,-101.6088337,-101.6088337
5064,-101.6088337,-101.6088337
5065,-101.6088337,-101.6088337
5066,-101.6088337,-101.6088337
5067,-101.2155434,-101.2155434
5068,-101.2155434,-101.2155434
5069,-101.2155434,-101.2155434
5070,-101.2155434,-101.2155434
5071,-101.4553572,-101.4553572
5072,-101.4553572,-101.4553572
5073,-101.4553572,-101.4553572
5074,-101.4553572,-101.4553572
5075,-101.4553572,-101.4553572
5076,-101.4553572,-101.4553572
5077,-101.4553572,-101.4553572
5115,-101.4553572,-101.4553572
5120,-101.4553572,-101.4553572
5121,-101.4553572,-101.4553572
5122,-101.4553572,-101.4553572
5123,-101.4553572,-101.4553572
5124,-101.4553572,-101.4553572
5125,-101.4553572,-101.4553572
5126,-101.4553572,-101.4553572
5127,-101.4553572,-101.4553572
5128,-101.4553572,-101.4553572
5129,-101.4553572,-101.4553572
5130,-101.4553572,-101.4553572
5131,-101.4553572,-101.4553572
5132,-101.4553572,-101.4553572
5133,-100.4069113,-100.4069113
5134,-100.4069113,-100.4069113
5135,-101.4553572,-101.4553572
5136,-100.4069113,-100.4069113
5137,-100.4069113,-100.4069113
5138,-101.4553572,-101.4553572
5139,-101.4553572,-101.4553572
5140,-101.4553572,-101.4553572
5141,-101.4553572,-101.4553572
5142,-101.4553572,-101.4553572
5143,-101.4553572,-101.4553572
5144,-101.4553572,-101.4553572
5179,-102.3910123,-102.3910123
5180,-101.1397999,-101.1397999
5181,-101.1397999,-101.1397999
5182,-101.1397999,-101.1397999
5183,-101.1397999,-101.1397999
5184,-101.1397999,-101.1397999
5185,-101.1397999,-101.1397999
5186,-101.1397999,-101.1397999
5187,-101.1397999,-101.1397999
5188,-101.1397999,-101.1397999
5189,-101.1397999,-101.1397999
5190,-101.1397999,-101.1397999
5191,-101.1397999,-101.1397999
5192,-101.1397999,-101.1397999
5193,-101.1397999,-101.1397999
5194,-101.1397999,-101.1397999
5195,-101.1397999,-101.1397999
5196,-101.1397999,-101.1397999
5197,-101.1397999,-101.1397999
5198,-101.1397999,-101.1397999
5199,-101.1397999,-101.1397999
5200,-101.1397999,-101.1397999
5201,-101.1397999,-101.1397999
5202,-101.1397999,-101.1397999
5203,-101.1397999,-101.1397999
5204,-101.1397999,-101.1397999
5205,-101.1397999,-101.1397999
5206,-101.1397999,-101.1397999
5207,-101.1397999,-101.1397999
5244,-89.5751026,-89.5751026
5245,-89.5751026,-89.5751026
5246,-89.5751026,-89.5751026
5247,-89.5751026,-89.5751026
5248,-89.5751026,-89.5751026
5249,-89.5751026,-89.5751026
5250,-89.5751026,-89.5751026
5251,-89.5751026,-89.5751026
5252,-89.5751026,-89.5751026
5253,-89.5751026,-89.5751026
5254,-89.5751026,-89.5751026
5255,-89.5751026,-89.5751026
5256,-89.5751026,-89.5751026
5257,-89.5751026,-89.5751026
5258,-89.5751026,-89.5751026
5259,-89.5751026,-89.5751026
5260,-89.5751026,-89.5751026
5261,-101.865041,-101.865041
5262,-101.865041,-101.865041
5263,-101.865041,-101.865041
5264,-101.865041,-101.865041
5265,-101.451466,-101.451466
5266,-101.451466,-101.451466
5267,-101.451466,-101.451466
5268,-101.451466,-101.451466
5269,-100.224015372743,-100.224015372743
5270,-100.224015372743,-100.224015372743
5271,-100.224015372743,-100.224015372743
5272,-100.224015372743,-100.224015372743
5278,-101.7777872,-101.7777872
5287,-98.1879824,-98.1879824
5288,-98.1879824,-98.1879824
5291,-101.7778004,-101.7778004
5292,-101.7778004,-101.7778004
5293,-101.7778004,-101.7778004
5294,-101.7778004,-101.7778004
5295,-100.4604919,-100.4604919
5296,-100.4604919,-100.4604919
5297,-100.4604919,-100.4604919
5298,-100.4604919,-100.4604919
5299,-100.4604919,-100.4604919
5300,-100.4604919,-100.4604919
5301,-100.4604919,-100.4604919
5302,-100.4604919,-100.4604919
5305,-101.2963517,-101.2963517
5306,-101.2963517,-101.2963517
5307,-100.22360315637,-100.22360315637
5317,-99.9128329099297,-99.9128329099297
5318,-99.9128329099297,-99.9128329099297
5319,-99.9128329099297,-99.9128329099297
5320,-99.9128329099297,-99.9128329099297
5321,-99.912853914955,-99.912853914955
5322,-99.9128193935532,-99.9128193935532
5323,-99.9128193935532,-99.9128193935532
5324,-101.1690364,-101.1690364
5325,-101.1690364,-101.1690364
5326,-101.1690364,-101.1690364
5327,-101.1690364,-101.1690364
5328,-102.0425125,-102.0425125
5329,-102.0425125,-102.0425125
5330,-102.0425125,-102.0425125
5331,-102.0425125,-102.0425125
5332,-102.0425125,-102.0425125
5333,-102.0425125,-102.0425125
5334,-100.2386803,-100.2386803
5335,-100.2386803,-100.2386803
5336,-100.2386803,-100.2386803
5337,-100.2386803,-100.2386803
5338,-100.2386803,-100.2386803
5339,-100.2386803,-100.2386803
5340,-100.2386803,-100.2386803
5341,-100.2386803,-100.2386803
5342,-100.2386803,-100.2386803
5343,-100.2386803,-100.2386803
5344,-100.2386803,-100.2386803
5345,-100.2386803,-100.2386803
5346,-100.2386803,-100.2386803
5347,-100.2386803,-100.2386803
5348,-100.2386803,-100.2386803
5349,-100.2386803,-100.2386803
5350,-101.2178744,-101.2178744
5351,-101.2178744,-101.2178744
5352,-101.2178744,-101.2178744
5353,-101.2178744,-101.2178744
5354,-101.2178744,-101.2178744
5355,-101.2178744,-101.2178744
5356,-100.2386803,-100.2386803
5357,-101.2178744,-101.2178744
5358,-100.2386803,-100.2386803
5359,-100.2386803,-100.2386803
5360,-101.2178744,-101.2178744
5361,-101.2178744,-101.2178744
5362,-101.2047455,-101.2047455
5363,-101.2047455,-101.2047455
5364,-100.2386803,-100.2386803
5365,-100.2386803,-100.2386803
5366,-100.2386803,-100.2386803
5367,-101.4553572,-101.4553572
5368,-101.4553572,-101.4553572
5369,-101.4553572,-101.4553572
5370,-101.4553572,-101.4553572
5371,-100.4069113,-100.4069113
5372,-100.4069113,-100.4069113
5373,-101.4553572,-101.4553572
5374,-101.4553572,-101.4553572
5375,-101.4553572,-101.4553572
5376,-101.4553572,-101.4553572
5377,-101.4553572,-101.4553572
5378,-100.4069113,-100.4069113
5379,-101.4553572,-101.4553572
5380,-101.4553572,-101.4553572
5381,-101.4553572,-101.4553572
5382,-101.4553572,-101.4553572
5383,-101.4553572,-101.4553572
5384,-100.4069113,-100.4069113
5385,-101.4553572,-101.4553572
5386,-100.4069113,-100.4069113
5387,-100.4069113,-100.4069113
5388,-100.4069113,-100.4069113
5389,-101.4553572,-101.4553572
5390,-101.4553572,-101.4553572
5391,-101.4553572,-101.4553572
5392,-100.4069113,-100.4069113
5393,-100.224015372743,-100.224015372743
5394,-100.224015372743,-100.224015372743
5395,-100.225010275604,-100.225010275604
5396,-100.224884026065,-100.224884026065
5397,-100.225010275604,-100.225010275604
5398,-100.225010275604,-100.225010275604
5399,-100.225010275604,-100.225010275604
5400,-100.225010275604,-100.225010275604
5401,-100.225010275604,-100.225010275604
5402,-100.225010275604,-100.225010275604
5403,-100.225010275604,-100.225010275604
5404,-100.225010275604,-100.225010275604
5405,-100.225010275604,-100.225010275604
5406,-100.225010275604,-100.225010275604
5407,-100.225010275604,-100.225010275604
5408,-100.225010275604,-100.225010275604
5409,-100.223236262363,-100.223236262363
5410,-100.223236262363,-100.223236262363
5411,-100.223236262363,-100.223236262363
5412,-100.223236262363,-100.223236262363
5413,-100.223236262363,-100.223236262363
5414,-100.223236262363,-100.223236262363
5415,-100.223236262363,-100.223236262363
5416,-100.223236262363,-100.223236262363
5417,-100.223236262363,-100.223236262363
5418,-100.223146098856,-100.223146098856
5419,-100.223146098856,-100.223146098856
5420,-100.223146098856,-100.223146098856
5421,-100.222319872481,-100.222319872481
5422,-100.222319872481,-100.222319872481
5423,-100.222319872481,-100.222319872481
5424,-100.222319872481,-100.222319872481
5425,-100.222319872481,-100.222319872481
5426,-100.222319872481,-100.222319872481
5427,-100.222844691491,-100.222844691491
5428,-100.222848728776,-100.222848728776
5429,-100.222488771168,-100.222488771168
5430,-100.221635893375,-100.221635893375
5431,-100.2227414996,-100.2227414996
5432,-100.223148109538,-100.223148109538
5433,-100.223148109538,-100.223148109538
5434,-100.223148109538,-100.223148109538
5435,-100.223148109538,-100.223148109538
5436,-100.223148109538,-100.223148109538
5437,-100.223148109538,-100.223148109538
5438,-100.223148109538,-100.223148109538
5439,-100.223148109538,-100.223148109538
5440,-100.223148109538,-100.223148109538
5441,-100.223148109538,-100.223148109538
5442,-100.223148109538,-100.223148109538
5443,-100.223148109538,-100.223148109538
5444,-100.223148109538,-100.223148109538
5445,-100.223148109538,-100.223148109538
5446,-100.222907120941,-100.222907120941
5447,-102.5103618,-102.5103618
5448,-102.5103618,-102.5103618
5449,-102.5103618,-102.5103618
5521,-101.1397999,-101.1397999
5530,-101.1397999,-101.1397999
5531,-100.1312689,-100.1312689
5532,-100.1312689,-100.1312689
5533,-100.1312689,-100.1312689
5534,-100.1312689,-100.1312689
5535,-100.1312689,-100.1312689
5536,-100.1312689,-100.1312689
5537,-100.9793081,-100.9793081
5538,-100.9793081,-100.9793081
5539,-100.9793081,-100.9793081
5540,-100.9793081,-100.9793081
5541,-101.1771021,-101.1771021
5542,-101.1771021,-101.1771021
5543,-101.1771021,-101.1771021
5544,-101.1771021,-101.1771021
5553,-98.2246022,-98.2246022
5554,-101.2047455,-101.2047455
5555,-101.2047455,-101.2047455
5556,-101.2047455,-101.2047455
5557,-101.2047455,-101.2047455
5558,-101.2178744,-101.2178744
5559,-100.2386803,-100.2386803
5560,-100.2386803,-100.2386803
5561,-100.2386803,-100.2386803
5562,-101.2178744,-101.2178744
5563,-101.2178744,-101.2178744
5564,-101.2178744,-101.2178744
5565,-101.2178744,-101.2178744
5566,-101.2047455,-101.2047455
5567,-100.2386803,-100.2386803
5568,-100.2386803,-100.2386803
5569,-100.2386803,-100.2386803
5570,-100.2386803,-100.2386803
5571,-100.2386803,-100.2386803
5572,-100.2386803,-100.2386803
5573,-100.2386803,-100.2386803
5574,-100.2386803,-100.2386803
5575,-100.2386803,-100.2386803
5576,-100.7203526,-100.7203526
5577,-100.7203526,-100.7203526
5578,-100.2386803,-100.2386803
5579,-100.2386803,-100.2386803
5580,-100.2386803,-100.2386803
5618,-100.2386803,-100.2386803
5619,-100.2386803,-100.2386803
5620,-100.7203526,-100.7203526
5621,-100.7203526,-100.7203526
5622,-100.7203526,-100.7203526
5623,-100.7203526,-100.7203526
5624,-100.7203526,-100.7203526
5625,-100.7203526,-100.7203526
5626,-100.2386803,-100.2386803
5627,-100.2386803,-100.2386803
5628,-101.2047455,-101.2047455
5629,-100.2386803,-100.2386803
5630,-100.2386803,-100.2386803
5631,-100.2386803,-100.2386803
5632,-100.2386803,-100.2386803
5633,-101.2047455,-101.2047455
5634,-101.2047455,-101.2047455
5635,-100.2386803,-100.2386803
5636,-100.2386803,-100.2386803
5637,-100.2386803,-100.2386803
5638,-100.2386803,-100.2386803
5639,-100.2386803,-100.2386803
5640,-100.2386803,-100.2386803
5641,-100.2386803,-100.2386803
5642,-101.2047455,-101.2047455
5643,-100.2386803,-100.2386803
5644,-100.2386803,-100.2386803
5645,-100.2386803,-100.2386803
5646,-100.2386803,-100.2386803
5647,-100.2386803,-100.2386803
5720,-101.1883983,-101.1883983
5721,-101.1883983,-101.1883983
5722,-101.1883983,-101.1883983
5723,-101.1883983,-101.1883983
5724,-100.3588578,-100.3588578
5725,-100.3588578,-100.3588578
5726,-100.3588578,-100.3588578
5727,-100.3588578,-100.3588578
5730,-100.3588578,-100.3588578
5731,-100.3588578,-100.3588578
5742,-100.4330303,-100.4330303
5743,-100.4330303,-100.4330303
5744,-100.4330303,-100.4330303
5745,-100.4330303,-100.4330303
5746,-102.2240752,-102.2240752
5747,-102.2240752,-102.2240752
5748,-100.4330303,-100.4330303
5749,-100.4330303,-100.4330303
5750,-102.2240752,-102.2240752
5751,-102.2240752,-102.2240752
5752,-102.2240752,-102.2240752
5753,-102.2240752,-102.2240752
5754,-102.2237718,-102.2237718
5755,-102.223941,-102.223941
5756,-102.223941,-102.223941
5757,-102.223941,-102.223941
5758,-100.3588578,-100.3588578
5759,-100.3587944,-100.3587944
5760,-100.3587944,-100.3587944
5763,-100.3587944,-100.3587944
5764,-100.3587944,-100.3587944
5768,-101.2358256,-101.2358256
5769,-101.2358256,-101.2358256
5780,-101.2003476,-101.2003476
5781,-101.2003476,-101.2003476
5782,-101.2003476,-101.2003476
5783,-101.2003476,-101.2003476
5784,-101.2003476,-101.2003476
5785,-101.2003476,-101.2003476
5786,-98.2246022,-98.2246022
5787,-98.2246022,-98.2246022
5788,-98.2246022,-98.2246022
5789,-98.2246022,-98.2246022
5790,-98.2246022,-98.2246022
5795,-98.2246022,-98.2246022
5796,-98.2246022,-98.2246022
5797,-98.2246022,-98.2246022
5798,-98.2246022,-98.2246022
5799,-98.2246022,-98.2246022
5800,-98.2246022,-98.2246022
5803,-98.2246022,-98.2246022
5804,-98.2246022,-98.2246022
5805,-98.2246429,-98.2246429
5806,-98.2246429,-98.2246429
5807,-98.2246429,-98.2246429
5808,-98.2246429,-98.2246429
5809,-98.2246429,-98.2246429
5810,-98.2246429,-98.2246429
5811,-98.2246429,-98.2246429
5812,-98.2246429,-98.2246429
5815,-98.2246429,-98.2246429
5816,-98.2246429,-98.2246429
5817,-100.2386803,-100.2386803
5818,-100.2386803,-100.2386803
5819,-100.2386803,-100.2386803
5820,-100.2386803,-100.2386803
5821,-100.7203526,-100.7203526
5822,-100.7203526,-100.7203526
5823,-100.7203526,-100.7203526
5824,-100.7203526,-100.7203526
5825,-100.7203526,-100.7203526
5826,-100.7203526,-100.7203526
5829,-101.1663313,-101.1663313
5830,-101.1663313,-101.1663313
5831,-101.1663313,-101.1663313
5832,-101.1663313,-101.1663313
5835,-100.4449314,-100.4449314
5836,-100.4449314,-100.4449314
5837,-100.4449314,-100.4449314
5838,-100.4449314,-100.4449314
5839,-100.4449314,-100.4449314
5840,-100.4449314,-100.4449314
5841,-100.4449314,-100.4449314
5842,-100.4449314,-100.4449314
5843,-100.4449314,-100.4449314
5844,-100.4449314,-100.4449314
5845,-100.4449314,-100.4449314
5846,-100.4449314,-100.4449314
5847,-100.4449314,-100.4449314
5848,-100.4449314,-100.4449314
5849,-101.2003476,-101.2003476
5850,-101.1884934,-101.1884934
5851,-101.1884934,-101.1884934
5852,-101.1884934,-101.1884934
5853,-101.1884934,-101.1884934
5854,-101.1884934,-101.1884934
5855,-101.1884934,-101.1884934
5860,-98.2802054,-98.2802054
5861,-98.2802054,-98.2802054
5862,-98.2802054,-98.2802054
5863,-98.2802054,-98.2802054
5864,-98.2802054,-98.2802054
5865,-98.2802054,-98.2802054
5866,-100.8074851,-100.8074851
5867,-100.8074851,-100.8074851
5868,-100.8074851,-100.8074851
5869,-100.8074851,-100.8074851
5870,-100.4095766,-100.4095766
5871,-100.4095766,-100.4095766
5872,-100.4095766,-100.4095766
5873,-100.4095766,-100.4095766
5891,-98.2802077,-98.2802077
5892,-98.2802019,-98.2802019
5894,-100.3554357,-100.3554357
5895,-98.2802019,-98.2802019
5896,-100.3554357,-100.3554357
5897,-100.3554357,-100.3554357
5902,-100.3554357,-100.3554357
5903,-100.3554357,-100.3554357
5914,-100.4449314,-100.4449314
5915,-100.4449314,-100.4449314
5916,-100.4449314,-100.4449314
5917,-100.4449314,-100.4449314
5922,-100.4449314,-100.4449314
5923,-100.4449314,-100.4449314
5924,-100.4449314,-100.4449314
5925,-100.4449314,-100.4449314
5926,-100.4449314,-100.4449314
5927,-100.4449314,-100.4449314
5928,-100.4449314,-100.4449314
5929,-100.4449314,-100.4449314
5930,-100.4449314,-100.4449314
5931,-100.4449314,-100.4449314
5932,-100.4449314,-100.4449314
5933,-100.4449314,-100.4449314
5934,-100.4449314,-100.4449314
5935,-100.4449314,-100.4449314
5936,-100.4449314,-100.4449314
5937,-100.4449314,-100.4449314
5938,-100.4449314,-100.4449314
5939,-100.4449314,-100.4449314
5940,-100.4449314,-100.4449314
5941,-100.4449314,-100.4449314
5942,-100.3587857,-100.3587857
5943,-100.3587857,-100.3587857
5944,-100.3587857,-100.3587857
5945,-100.3587857,-100.3587857
5946,-100.3587857,-100.3587857
5947,-100.3587857,-100.3587857
5948,-100.3587905,-100.3587905
5949,-100.3588012,-100.3588012
5950,-100.3587823,-100.3587823
5951,-100.3587958,-100.3587958
5952,-100.3587958,-100.3587958
5953,-100.3587958,-100.3587958
5954,-100.3587958,-100.3587958
5955,-100.3587958,-100.3587958
5956,-100.3587887,-100.3587887
5957,-100.358799,-100.358799
5958,-100.3588125,-100.3588125
5959,-100.3587906,-100.3587906
5960,-100.3587906,-100.3587906
5961,-100.3587906,-100.3587906
5962,-100.3587906,-100.3587906
5963,-100.3587906,-100.3587906
5964,-100.3587906,-100.3587906
5965,-100.3587906,-100.3587906
5966,-100.3587906,-100.3587906
5967,-100.3587906,-100.3587906
5968,-98.2246429,-98.2246429
5969,-98.2246429,-98.2246429
5970,-98.2246429,-98.2246429
5971,-98.2246429,-98.2246429
5972,-98.2246429,-98.2246429
5973,-98.2246429,-98.2246429
5974,-98.2246429,-98.2246429
5975,-98.2246429,-98.2246429
5976,-98.2246429,-98.2246429
5977,-98.2246429,-98.2246429
5978,-98.2246429,-98.2246429
5979,-98.2246429,-98.2246429
5980,-98.2246429,-98.2246429
5981,-98.2246429,-98.2246429
5982,-98.2246633,-98.2246633
5983,-98.2246633,-98.2246633
5984,-98.2246633,-98.2246633
5985,-98.2246633,-98.2246633
5986,-98.2246633,-98.2246633
5987,-98.2246633,-98.2246633
5988,-98.2246633,-98.2246633
5989,-98.2246633,-98.2246633
5990,-98.2246633,-98.2246633
5991,-98.2246633,-98.2246633
5992,-98.2246633,-98.2246633
5993,-98.2246633,-98.2246633
5994,-98.2246633,-98.2246633
5995,-100.3587906,-100.3587906
5996,-100.3587994,-100.3587994
5997,-100.3587994,-100.3587994
5998,-100.3587942,-100.3587942
5999,-100.3587942,-100.3587942
6000,-100.3587942,-100.3587942
6001,-101.7778064,-101.7778064
6002,-101.7778064,-101.7778064
6003,-101.7778064,-101.7778064
6004,-101.7778064,-101.7778064
6005,-101.7778064,-101.7778064
6006,-101.7778064,-101.7778064
6007,-101.7778064,-101.7778064
6012,-100.3587972,-100.3587972
6017,-102.6186782,-102.6186782
6018,-102.6186782,-102.6186782
6019,-102.6186782,-102.6186782
6022,-102.6186782,-102.6186782
6023,-102.6186782,-102.6186782
6024,-102.6186782,-102.6186782
6025,-102.6186782,-102.6186782
6042,-100.2994541,-100.2994541
6043,-100.2994541,-100.2994541
6044,-100.2994541,-100.2994541
6045,-100.2994541,-100.2994541
6046,-100.3162879,-100.3162879
6047,-100.2994541,-100.2994541
6048,-100.2994541,-100.2994541
6049,-100.2994541,-100.2994541
6050,-100.2994541,-100.2994541
6051,-100.2994541,-100.2994541
6052,-100.2994541,-100.2994541
6053,-100.2994541,-100.2994541
6054,-100.2994541,-100.2994541
6055,-100.2998048,-100.2998048
6056,-100.2994541,-100.2994541
6057,-100.3162879,-100.3162879
6058,-98.2246633,-98.2246633
6059,-98.2246633,-98.2246633
6062,-98.2246633,-98.2246633
6063,-98.2246633,-98.2246633
6066,-98.2246633,-98.2246633
6091,-100.3162879,-100.3162879
6092,-100.3162879,-100.3162879
6093,-100.3162879,-100.3162879
6094,-100.3162879,-100.3162879
6095,-100.3162879,-100.3162879
6096,-100.2994541,-100.2994541
6097,-100.3359313,-100.3359313
6098,-100.3355804,-100.3355804
6099,-100.3162879,-100.3162879
6100,-100.3162879,-100.3162879
6101,-100.3162879,-100.3162879
6102,-100.3162879,-100.3162879
6103,-100.3162879,-100.3162879
6104,-100.3162879,-100.3162879
6105,-100.3162879,-100.3162879
6106,-100.3162879,-100.3162879
6107,-100.3162879,-100.3162879
6108,-100.3162879,-100.3162879
6109,-100.3162879,-100.3162879
6110,-100.3162879,-100.3162879
6111,-100.3162879,-100.3162879
6112,-100.3162879,-100.3162879
6113,-100.3162879,-100.3162879
6114,-100.3162879,-100.3162879
6115,-100.3162879,-100.3162879
6116,-100.3162879,-100.3162879
6117,-102.6186782,-102.6186782
6118,-102.6186782,-102.6186782
6119,-102.6186782,-102.6186782
6147,-100.3162879,-100.3162879
6148,-100.3162879,-100.3162879
6149,-100.3162879,-100.3162879
6150,-100.3162879,-100.3162879
6151,-100.3162879,-100.3162879
6152,-100.3162879,-100.3162879
6153,-100.3162879,-100.3162879
6154,-100.3162879,-100.3162879
6155,-100.3162879,-100.3162879
6156,-100.3162879,-100.3162879
6157,-100.3162879,-100.3162879
6158,-100.3162879,-100.3162879
6159,-100.3162879,-100.3162879
6160,-100.3162879,-100.3162879
6161,-100.3162879,-100.3162879
6162,-100.3162879,-100.3162879
6163,-100.3162879,-100.3162879
6164,-100.3162879,-100.3162879
6165,-100.3162879,-100.3162879
6166,-100.3162879,-100.3162879
6167,-100.3162879,-100.3162879
6168,-100.3162879,-100.3162879
6169,-100.3355804,-100.3355804
6170,-100.3355804,-100.3355804
6171,-100.3355804,-100.3355804
6172,-100.3355804,-100.3355804
6173,-100.3355804,-100.3355804
6174,-100.3355804,-100.3355804
6175,-100.3355804,-100.3355804
6176,-100.3355804,-100.3355804
6179,-101.9504086,-101.9504086
6180,-101.9504086,-101.9504086
6181,-101.7878011,-101.7878011
6182,-101.7878011,-101.7878011
6183,-101.7878011,-101.7878011
6184,-101.7878011,-101.7878011
6185,-101.7878011,-101.7878011
6186,-101.7878011,-101.7878011
6187,-101.7878011,-101.7878011
6188,-101.7878011,-101.7878011
6189,-101.7878011,-101.7878011
6190,-101.7878011,-101.7878011
6197,-100.4015246,-100.4015246
6198,-100.4015246,-100.4015246
6199,-100.4015246,-100.4015246
6200,-100.4015246,-100.4015246
6201,-100.4015246,-100.4015246
6202,-100.4015246,-100.4015246
6203,-100.4015246,-100.4015246
6204,-100.4015246,-100.4015246
6205,-100.4016482,-100.4016482
6206,-100.4016482,-100.4016482
